Date,EUR_USD,Exchange Rate (USD),NZ_USD,UK_USD,CHN_USD,WAS_USD
10/8/2013,6.612953913,0.733409013,3.506675455,#N/A,#N/A,#N/A
10/9/2013,6.503874261,0.733409013,3.590167727,#N/A,#N/A,#N/A
10/10/2013,6.408429565,0.733409013,3.590167727,#N/A,#N/A,#N/A
10/11/2013,6.244810087,0.733409013,3.590167727,#N/A,#N/A,#N/A
10/12/2013,#N/A,0.733409013,#N/A,#N/A,#N/A,#N/A
10/13/2013,#N/A,0.733409013,#N/A,#N/A,#N/A,#N/A
10/14/2013,6.54477913,0.733409013,3.548421591,#N/A,#N/A,#N/A
10/15/2013,6.735668522,0.733409013,3.506675455,#N/A,#N/A,#N/A
10/16/2013,7.25379687,0.733409013,3.339690909,#N/A,#N/A,#N/A
10/17/2013,7.035637565,0.733409013,3.339690909,#N/A,#N/A,#N/A
10/18/2013,6.967462783,0.733409013,3.297944773,#N/A,#N/A,#N/A
10/19/2013,#N/A,0.733409013,#N/A,#N/A,#N/A,#N/A
10/20/2013,#N/A,0.733409013,#N/A,#N/A,#N/A,#N/A
10/21/2013,6.23117513,0.733409013,3.297944773,#N/A,#N/A,#N/A
10/22/2013,6.381159652,0.733409013,3.256198636,#N/A,#N/A,#N/A
10/23/2013,6.27208,0.733409013,3.256198636,#N/A,#N/A,#N/A
10/24/2013,6.203905217,0.733409013,3.172706364,#N/A,#N/A,#N/A
10/25/2013,6.762938435,0.733409013,3.130960227,#N/A,#N/A,#N/A
10/26/2013,#N/A,0.733409013,#N/A,#N/A,#N/A,#N/A
10/27/2013,#N/A,0.733409013,#N/A,#N/A,#N/A,#N/A
10/28/2013,6.558414087,0.733409013,#N/A,#N/A,#N/A,#N/A
10/29/2013,6.912922957,0.733409013,3.089214091,#N/A,#N/A,#N/A
10/30/2013,6.735668522,0.733409013,3.047467955,#N/A,#N/A,#N/A
10/31/2013,6.558414087,0.733409013,3.047467955,#N/A,#N/A,#N/A
11/1/2013,6.179750381,0.741130259,2.975452517,#N/A,#N/A,#N/A
11/2/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/3/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/4/2013,6.152764571,0.741130259,2.917596496,#N/A,#N/A,#N/A
11/5/2013,6.422622667,0.741130259,2.892801058,#N/A,#N/A,#N/A
11/6/2013,6.422622667,0.741130259,2.851475329,#N/A,#N/A,#N/A
11/7/2013,6.476594286,0.741130259,2.851475329,#N/A,#N/A,#N/A
11/8/2013,6.031328429,0.741130259,2.851475329,#N/A,#N/A,#N/A
11/9/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/10/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/11/2013,6.139271667,0.741130259,2.892801058,#N/A,#N/A,#N/A
11/12/2013,6.20673619,0.741130259,2.72749814,#N/A,#N/A,#N/A
11/13/2013,6.26070781,0.741130259,2.72749814,#N/A,#N/A,#N/A
11/14/2013,6.179750381,0.741130259,2.562195223,#N/A,#N/A,#N/A
11/15/2013,6.071807143,0.741130259,2.603520952,#N/A,#N/A,#N/A
11/16/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/17/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/18/2013,5.842427762,0.741130259,2.578725515,#N/A,#N/A,#N/A
11/19/2013,5.950371,0.741130259,2.603520952,#N/A,#N/A,#N/A
11/20/2013,6.017835524,0.741130259,2.62831639,#N/A,#N/A,#N/A
11/21/2013,5.936878095,0.741130259,2.744028432,#N/A,#N/A,#N/A
11/22/2013,5.936878095,0.741130259,2.72749814,#N/A,#N/A,#N/A
11/23/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/24/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
11/25/2013,5.936878095,0.741130259,2.76882387,#N/A,#N/A,#N/A
11/26/2013,6.017835524,0.741130259,2.851475329,#N/A,#N/A,#N/A
11/27/2013,5.990849714,0.741130259,2.892801058,#N/A,#N/A,#N/A
11/28/2013,5.963863905,0.741130259,2.975452517,#N/A,#N/A,#N/A
11/29/2013,5.855920667,0.741130259,3.388709811,#N/A,#N/A,#N/A
11/30/2013,#N/A,0.741130259,#N/A,#N/A,#N/A,#N/A
12/1/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/2/2013,6.1392128,0.729735252,3.332510491,#N/A,#N/A,#N/A
12/3/2013,6.1392128,0.729735252,3.250226282,#N/A,#N/A,#N/A
12/4/2013,6.1392128,0.729735252,3.209084177,#N/A,#N/A,#N/A
12/5/2013,6.3584704,0.729735252,3.126799967,#N/A,#N/A,#N/A
12/6/2013,6.5503208,0.729735252,3.126799967,#N/A,#N/A,#N/A
12/7/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/8/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/9/2013,6.6873568,0.729735252,3.044515757,#N/A,#N/A,#N/A
12/10/2013,6.8518,0.729735252,3.044515757,#N/A,#N/A,#N/A
12/11/2013,6.6873568,0.729735252,3.044515757,#N/A,#N/A,#N/A
12/12/2013,6.6873568,0.729735252,2.962231548,#N/A,#N/A,#N/A
12/13/2013,6.5503208,0.729735252,2.879947338,#N/A,#N/A,#N/A
12/14/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/15/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/16/2013,6.3584704,0.729735252,2.879947338,#N/A,#N/A,#N/A
12/17/2013,6.6873568,0.729735252,2.838805233,#N/A,#N/A,#N/A
12/18/2013,6.6736532,0.729735252,2.838805233,#N/A,#N/A,#N/A
12/19/2013,6.7969856,0.729735252,2.633094709,#N/A,#N/A,#N/A
12/20/2013,6.5229136,0.729735252,2.633094709,#N/A,#N/A,#N/A
12/21/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/22/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/23/2013,6.5366172,0.729735252,2.633094709,#N/A,#N/A,#N/A
12/24/2013,#N/A,0.729735252,2.591952604,#N/A,#N/A,#N/A
12/25/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/26/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/27/2013,6.7284676,0.729735252,2.591952604,#N/A,#N/A,#N/A
12/28/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/29/2013,#N/A,0.729735252,#N/A,#N/A,#N/A,#N/A
12/30/2013,6.7284676,0.729735252,2.591952604,#N/A,#N/A,#N/A
12/31/2013,#N/A,0.729735252,2.591952604,#N/A,#N/A,#N/A
1/1/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/2/2014,6.451247727,0.734741588,#N/A,#N/A,#N/A,#N/A
1/3/2014,6.410417045,0.734741588,2.608911711,#N/A,#N/A,#N/A
1/4/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/5/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/6/2014,6.328755682,0.734741588,2.608911711,#N/A,#N/A,#N/A
1/7/2014,6.355976136,0.734741588,2.608911711,#N/A,#N/A,#N/A
1/8/2014,6.260704545,0.734741588,2.608911711,#N/A,#N/A,#N/A
1/9/2014,6.1382125,0.734741588,2.608911711,#N/A,#N/A,#N/A
1/10/2014,6.124602273,0.734741588,2.650323008,#N/A,#N/A,#N/A
1/11/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/12/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/13/2014,6.274314773,0.734741588,2.708298824,#N/A,#N/A,#N/A
1/14/2014,6.560129545,0.734741588,2.741427862,#N/A,#N/A,#N/A
1/15/2014,6.532909091,0.734741588,2.774556899,#N/A,#N/A,#N/A
1/16/2014,6.900385227,0.734741588,2.774556899,#N/A,#N/A,#N/A
1/17/2014,6.900385227,0.734741588,2.815968196,#N/A,#N/A,#N/A
1/18/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/19/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/20/2014,6.696231818,0.734741588,#N/A,#N/A,#N/A,#N/A
1/21/2014,6.832334091,0.734741588,2.815968196,#N/A,#N/A,#N/A
1/22/2014,6.954826136,0.734741588,2.815968196,#N/A,#N/A,#N/A
1/23/2014,6.845944318,0.734741588,2.915355309,#N/A,#N/A,#N/A
1/24/2014,7.145369318,0.734741588,2.89879079,#N/A,#N/A,#N/A
1/25/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/26/2014,#N/A,0.734741588,#N/A,#N/A,#N/A,#N/A
1/27/2014,7.3359125,0.734741588,#N/A,#N/A,#N/A,#N/A
1/28/2014,7.499235227,0.734741588,2.857379493,#N/A,#N/A,#N/A
1/29/2014,7.472014773,0.734741588,2.774556899,#N/A,#N/A,#N/A
1/30/2014,7.757829545,0.734741588,2.691734305,#N/A,#N/A,#N/A
1/31/2014,7.553676136,0.734741588,2.675169786,#N/A,#N/A,#N/A
2/1/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/2/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/3/2014,7.949247,0.732144818,2.676943478,#N/A,#N/A,#N/A
2/4/2014,7.9355885,0.732144818,2.676943478,#N/A,#N/A,#N/A
2/5/2014,8.2633925,0.732144818,2.676943478,#N/A,#N/A,#N/A
2/6/2014,8.796074,0.732144818,#N/A,#N/A,#N/A,#N/A
2/7/2014,8.796074,0.732144818,2.693518979,#N/A,#N/A,#N/A
2/8/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/9/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/10/2014,8.7277815,0.732144818,2.668655727,#N/A,#N/A,#N/A
2/11/2014,8.5092455,0.732144818,2.668655727,#N/A,#N/A,#N/A
2/12/2014,8.659489,0.732144818,2.693518979,#N/A,#N/A,#N/A
2/13/2014,8.714123,0.732144818,2.734957732,#N/A,#N/A,#N/A
2/14/2014,8.9736345,0.732144818,2.776396486,#N/A,#N/A,#N/A
2/15/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/16/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/17/2014,9.260463,0.732144818,2.776396486,#N/A,#N/A,#N/A
2/18/2014,9.1921705,0.732144818,2.776396486,#N/A,#N/A,#N/A
2/19/2014,9.424365,0.732144818,2.734957732,#N/A,#N/A,#N/A
2/20/2014,9.5472915,0.732144818,2.81783524,#N/A,#N/A,#N/A
2/21/2014,9.7111935,0.732144818,2.81783524,#N/A,#N/A,#N/A
2/22/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/23/2014,#N/A,0.732144818,#N/A,#N/A,#N/A,#N/A
2/24/2014,9.533633,0.732144818,2.81783524,#N/A,#N/A,#N/A
2/25/2014,8.46827,0.732144818,2.81783524,#N/A,#N/A,#N/A
2/26/2014,8.8643665,0.732144818,2.610641472,#N/A,#N/A,#N/A
2/27/2014,8.878025,0.732144818,2.652080225,#N/A,#N/A,#N/A
2/28/2014,9.6292425,0.732144818,2.569202718,#N/A,#N/A,#N/A
3/1/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/2/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/3/2014,9.095220667,0.723456884,2.640320245,#N/A,#N/A,#N/A
3/4/2014,9.39931619,0.723456884,2.597734435,#N/A,#N/A,#N/A
3/5/2014,9.357848619,0.723456884,2.597734435,#N/A,#N/A,#N/A
3/6/2014,9.385493667,0.723456884,2.597734435,#N/A,#N/A,#N/A
3/7/2014,9.551363952,0.723456884,2.597734435,#N/A,#N/A,#N/A
3/8/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/9/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/10/2014,9.523718905,0.723456884,2.597734435,#N/A,#N/A,#N/A
3/11/2014,9.426961238,0.723456884,2.597734435,#N/A,#N/A,#N/A
3/12/2014,8.970817952,0.723456884,2.469977004,#N/A,#N/A,#N/A
3/13/2014,8.874060286,0.723456884,2.444425517,#N/A,#N/A,#N/A
3/14/2014,8.70819,0.723456884,2.555148624,#N/A,#N/A,#N/A
3/15/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/16/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/17/2014,8.127644,0.723456884,2.555148624,#N/A,#N/A,#N/A
3/18/2014,7.989418762,0.723456884,2.572182949,#N/A,#N/A,#N/A
3/19/2014,8.23822419,0.723456884,2.572182949,#N/A,#N/A,#N/A
3/20/2014,8.293514286,0.723456884,2.597734435,#N/A,#N/A,#N/A
3/21/2014,8.52849719,0.723456884,2.614768759,#N/A,#N/A,#N/A
3/22/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/23/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/24/2014,8.086176429,0.723456884,2.614768759,#N/A,#N/A,#N/A
3/25/2014,8.086176429,0.723456884,2.614768759,#N/A,#N/A,#N/A
3/26/2014,8.003241286,0.723456884,2.606251597,#N/A,#N/A,#N/A
3/27/2014,7.243002476,0.723456884,2.606251597,#N/A,#N/A,#N/A
3/28/2014,6.012797857,0.723456884,2.640320245,#N/A,#N/A,#N/A
3/29/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/30/2014,#N/A,0.723456884,#N/A,#N/A,#N/A,#N/A
3/31/2014,6.399828524,0.723456884,2.640320245,#N/A,#N/A,#N/A
4/1/2014,6.9615,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/2/2014,6.657625,0.7239819,2.637703646,#N/A,#N/A,#N/A
4/3/2014,6.657625,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/4/2014,6.4780625,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/5/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/6/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/7/2014,6.8648125,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/8/2014,6.712875,0.7239819,2.637703646,#N/A,#N/A,#N/A
4/9/2014,6.79575,0.7239819,2.637703646,#N/A,#N/A,#N/A
4/10/2014,7.01675,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/11/2014,7.2239375,0.7239819,2.6290837,#N/A,#N/A,#N/A
4/12/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/13/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/14/2014,7.2515625,0.7239819,2.6290837,#N/A,#N/A,#N/A
4/15/2014,7.6659375,0.7239819,2.637703646,#N/A,#N/A,#N/A
4/16/2014,7.486375,0.7239819,2.6290837,#N/A,#N/A,#N/A
4/17/2014,7.6383125,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/18/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/19/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/20/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/21/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/22/2014,7.817875,0.7239819,2.6290837,#N/A,#N/A,#N/A
4/23/2014,7.8316875,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/24/2014,7.8869375,0.7239819,2.646323593,#N/A,#N/A,#N/A
4/25/2014,6.989125,0.7239819,#N/A,#N/A,#N/A,#N/A
4/26/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/27/2014,#N/A,0.7239819,#N/A,#N/A,#N/A,#N/A
4/28/2014,7.1686875,0.7239819,2.663563486,#N/A,#N/A,#N/A
4/29/2014,7.486375,0.7239819,2.585983967,#N/A,#N/A,#N/A
4/30/2014,7.45875,0.7239819,2.60322386,#N/A,#N/A,#N/A
5/1/2014,#N/A,0.728218466,2.600086096,#N/A,#N/A,#N/A
5/2/2014,7.099517857,0.728218466,2.625914765,#N/A,#N/A,#N/A
5/3/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/4/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/5/2014,7.168178571,0.728218466,2.625914765,#N/A,#N/A,#N/A
5/6/2014,7.168178571,0.728218466,2.625914765,#N/A,#N/A,#N/A
5/7/2014,7.030857143,0.728218466,2.625914765,#N/A,#N/A,#N/A
5/8/2014,7.044589286,0.728218466,2.677572105,#N/A,#N/A,#N/A
5/9/2014,7.195642857,0.728218466,2.677572105,#N/A,#N/A,#N/A
5/10/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/11/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/12/2014,7.278035714,0.728218466,2.686181662,#N/A,#N/A,#N/A
5/13/2014,7.250571429,0.728218466,2.720619888,#N/A,#N/A,#N/A
5/14/2014,7.017125,0.728218466,2.712010331,#N/A,#N/A,#N/A
5/15/2014,6.550232143,0.728218466,2.660352992,#N/A,#N/A,#N/A
5/16/2014,6.577696429,0.728218466,3.357727077,#N/A,#N/A,#N/A
5/17/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/18/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/19/2014,6.454107143,0.728218466,3.572965992,#N/A,#N/A,#N/A
5/20/2014,6.646357143,0.728218466,3.616013775,#N/A,#N/A,#N/A
5/21/2014,7.030857143,0.728218466,3.529918209,#N/A,#N/A,#N/A
5/22/2014,7.085785714,0.728218466,3.702109341,#N/A,#N/A,#N/A
5/23/2014,7.017125,0.728218466,3.788204907,#N/A,#N/A,#N/A
5/24/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/25/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
5/26/2014,7.003392857,0.728218466,3.96039604,#N/A,#N/A,#N/A
5/27/2014,7.085785714,0.728218466,4.003443823,#N/A,#N/A,#N/A
5/28/2014,7.11325,0.728218466,4.476969436,#N/A,#N/A,#N/A
5/29/2014,7.154446429,0.728218466,4.433921653,#N/A,#N/A,#N/A
5/30/2014,6.989660714,0.728218466,4.304778304,#N/A,#N/A,#N/A
5/31/2014,#N/A,0.728218466,#N/A,#N/A,#N/A,#N/A
6/1/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/2/2014,7.00007619,0.735706278,#N/A,#N/A,#N/A,#N/A
6/3/2014,7.367070476,0.735706278,4.310716441,#N/A,#N/A,#N/A
6/4/2014,7.326293333,0.735706278,4.310716441,#N/A,#N/A,#N/A
6/5/2014,7.489401905,0.735706278,4.353823605,#N/A,#N/A,#N/A
6/6/2014,7.407847619,0.735706278,4.241744978,#N/A,#N/A,#N/A
6/7/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/8/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/9/2014,7.489401905,0.735706278,4.224502112,#N/A,#N/A,#N/A
6/10/2014,7.448624762,0.735706278,4.224502112,#N/A,#N/A,#N/A
6/11/2014,7.27192381,0.735706278,4.224502112,#N/A,#N/A,#N/A
6/12/2014,7.530179048,0.735706278,4.052073455,#N/A,#N/A,#N/A
6/13/2014,7.679695238,0.735706278,4.052073455,#N/A,#N/A,#N/A
6/14/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/15/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/16/2014,7.666102857,0.735706278,4.052073455,#N/A,#N/A,#N/A
6/17/2014,7.761249524,0.735706278,3.534787482,#N/A,#N/A,#N/A
6/18/2014,7.693287619,0.735706278,3.621001811,#N/A,#N/A,#N/A
6/19/2014,7.502994286,0.735706278,3.621001811,#N/A,#N/A,#N/A
6/20/2014,7.679695238,0.735706278,3.621001811,#N/A,#N/A,#N/A
6/21/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/22/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/23/2014,7.85639619,0.735706278,3.577894646,#N/A,#N/A,#N/A
6/24/2014,7.815619048,0.735706278,3.577894646,#N/A,#N/A,#N/A
6/25/2014,7.761249524,0.735706278,3.621001811,#N/A,#N/A,#N/A
6/26/2014,7.761249524,0.735706278,3.621001811,#N/A,#N/A,#N/A
6/27/2014,7.85639619,0.735706278,3.621001811,#N/A,#N/A,#N/A
6/28/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/29/2014,#N/A,0.735706278,#N/A,#N/A,#N/A,#N/A
6/30/2014,7.897173333,0.735706278,3.621001811,#N/A,#N/A,#N/A
7/1/2014,8.096426,0.7385975,3.652491521,#N/A,#N/A,#N/A
7/2/2014,8.218278565,0.7385975,3.652491521,#N/A,#N/A,#N/A
7/3/2014,8.082886826,0.7385975,3.652491521,#N/A,#N/A,#N/A
7/4/2014,7.622554913,0.7385975,3.652491521,#N/A,#N/A,#N/A
7/5/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/6/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/7/2014,7.473624,0.7385975,3.609009479,#N/A,#N/A,#N/A
7/8/2014,7.744407478,0.7385975,3.609009479,#N/A,#N/A,#N/A
7/9/2014,7.825642522,0.7385975,3.609009479,#N/A,#N/A,#N/A
7/10/2014,7.690250783,0.7385975,3.609009479,#N/A,#N/A,#N/A
7/11/2014,7.744407478,0.7385975,3.609009479,#N/A,#N/A,#N/A
7/12/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/13/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/14/2014,7.947495087,0.7385975,3.565527437,#N/A,#N/A,#N/A
7/15/2014,7.933955913,0.7385975,3.539438212,#N/A,#N/A,#N/A
7/16/2014,8.137043522,0.7385975,3.49595617,#N/A,#N/A,#N/A
7/17/2014,8.299513609,0.7385975,3.478563353,#N/A,#N/A,#N/A
7/18/2014,8.096426,0.7385975,3.435081311,#N/A,#N/A,#N/A
7/19/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/20/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/21/2014,8.16412187,0.7385975,3.478563353,#N/A,#N/A,#N/A
7/22/2014,8.299513609,0.7385975,3.478563353,#N/A,#N/A,#N/A
7/23/2014,8.326591957,0.7385975,3.452474128,#N/A,#N/A,#N/A
7/24/2014,8.150582696,0.7385975,3.435081311,#N/A,#N/A,#N/A
7/25/2014,8.299513609,0.7385975,3.478563353,#N/A,#N/A,#N/A
7/26/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/27/2014,#N/A,0.7385975,#N/A,#N/A,#N/A,#N/A
7/28/2014,8.353670304,0.7385975,3.478563353,#N/A,#N/A,#N/A
7/29/2014,8.137043522,0.7385975,3.452474128,#N/A,#N/A,#N/A
7/30/2014,8.258896087,0.7385975,3.452474128,#N/A,#N/A,#N/A
7/31/2014,8.380748652,0.7385975,3.39159927,#N/A,#N/A,#N/A
8/1/2014,8.335875619,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/2/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/3/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/4/2014,8.309243429,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/5/2014,8.229346857,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/6/2014,8.242662952,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/7/2014,7.909760571,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/8/2014,7.896444476,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/9/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/10/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/11/2014,8.069553714,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/12/2014,8.042921524,0.750970898,3.331646424,#N/A,#N/A,#N/A
8/13/2014,8.216030762,0.750970898,3.289473684,#N/A,#N/A,#N/A
8/14/2014,8.176082476,0.750970898,3.247300945,#N/A,#N/A,#N/A
8/15/2014,8.469036571,0.750970898,3.247300945,#N/A,#N/A,#N/A
8/16/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/17/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/18/2014,8.442404381,0.750970898,3.247300945,#N/A,#N/A,#N/A
8/19/2014,8.548933143,0.750970898,3.247300945,#N/A,#N/A,#N/A
8/20/2014,8.495668762,0.750970898,3.247300945,#N/A,#N/A,#N/A
8/21/2014,8.41577219,0.750970898,3.205128205,#N/A,#N/A,#N/A
8/22/2014,8.442404381,0.750970898,3.205128205,#N/A,#N/A,#N/A
8/23/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/24/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/25/2014,8.402456095,0.750970898,3.205128205,#N/A,#N/A,#N/A
8/26/2014,8.38914,0.750970898,3.289473684,#N/A,#N/A,#N/A
8/27/2014,8.455720476,0.750970898,3.373819163,#N/A,#N/A,#N/A
8/28/2014,8.562249238,0.750970898,3.373819163,#N/A,#N/A,#N/A
8/29/2014,8.495668762,0.750970898,3.584682861,#N/A,#N/A,#N/A
8/30/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
8/31/2014,#N/A,0.750970898,#N/A,#N/A,#N/A,#N/A
9/1/2014,8.23107,0.775111863,3.47080441,#N/A,#N/A,#N/A
9/2/2014,8.23107,0.775111863,3.552470396,#N/A,#N/A,#N/A
9/3/2014,8.153661818,0.775111863,3.552470396,#N/A,#N/A,#N/A
9/4/2014,7.869831818,0.775111863,3.552470396,#N/A,#N/A,#N/A
9/5/2014,8.024648182,0.775111863,3.552470396,#N/A,#N/A,#N/A
9/6/2014,#N/A,0.775111863,#N/A,#N/A,#N/A,#N/A
9/7/2014,#N/A,0.775111863,#N/A,#N/A,#N/A,#N/A
9/8/2014,8.089155,0.775111863,3.552470396,#N/A,#N/A,#N/A
9/9/2014,7.895634545,0.775111863,3.634136382,#N/A,#N/A,#N/A
9/10/2014,7.831127727,0.775111863,3.674969375,#N/A,#N/A,#N/A
9/11/2014,7.869831818,0.775111863,3.674969375,#N/A,#N/A,#N/A
9/12/2014,7.779522273,0.775111863,3.674969375,#N/A,#N/A,#N/A
9/13/2014,#N/A,0.775111863,#N/A,#N/A,#N/A,#N/A
9/14/2014,#N/A,0.775111863,#N/A,#N/A,#N/A,#N/A
9/15/2014,7.637607273,0.775111863,3.674969375,#N/A,#N/A,#N/A
9/16/2014,7.469889545,0.775111863,3.634136382,#N/A,#N/A,#N/A
9/17/2014,7.586001818,0.775111863,3.674969375,#N/A,#N/A,#N/A
9/18/2014,7.715015455,0.775111863,3.634136382,#N/A,#N/A,#N/A
9/19/2014,7.753719545,0.775111863,3.634136382,#N/A,#N/A,#N/A
9/20/2014,#N/A,0.775111863,#N/A,#N/A,#N/A,#N/A
9/21/2014,#N/A,0.775111863,#N/A,#N/A,#N/A,#N/A
9/22/2014,7.740818182,0.775111863,3.634136382,#N/A,#N/A,#N/A
9/23/2014,7.302171818,0.775111863,3.609636586,#N/A,#N/A,#N/A
9/24/2014,7.495692273,0.775111863,3.609636586,#N/A,#N/A,#N/A
9/25/2014,7.469889545,0.775111863,3.609636586,#N/A,#N/A,#N/A
9/26/2014,7.624705909,0.775111863,3.609636586,#N/A,#N/A,#N/A
9/27/2014,#N/A,0.775111863,#N/A,#N/A,#N/A,#N/A
